usage_id,customer_id,feature_name,session_date,session_duration_seconds,usage_count,device,session_id
USG-007804,CUST-0281,analytics,2025/02/11,3727,164,Desktop,SES-568558
USG-007188,CUST-0179,audit_logg,04-22-2024,6956,96,,SES-450932
USG-003661,CUST-0480,sso,2025-08-29,3173,46,web,SES-648160
USG-005660,CUST-0265,advanced_search,2025/01/01,3061,70,Desktop,SES-948668
USG-006887,CUST-0235,sandbox,01-29-2024,3114,49,API,SES-367532
USG-001938,CUST-0271,automations,2024/05/03,1341,52,Web,SES-678289
USG-000132,CUST-0066,advanced_search,2024-03-06T00:00:00,2909,139,api,SES-903194
USG-006461,CUST-0167,integrations,2024-01-02T00:00:00,4258,176,desktop,SES-844891
USG-004080,CUST-0191,bulk_export,20/06/2024,1600,39,web,SES-275906
USG-001380,CUST-0282,automations,10/10/2025 00:00,3128,177,desktop,SES-463785
USG-008451,CUST-0314,dashboard,10/28/2025 00:00,4261,3,desktop,SES-955570
USG-007059,CUST-0390,custm_reports,01/27/2024 00:00,3200,17,,SES-565071
USG-002443,CUST-0204,integrations,2025/11/24,4779,27,desktop,SES-501166
USG-003402,CUST-0449,sandbox,"Oct 03, 2024",4794,17,MOBILE,SES-212507
USG-008317,CUST-0257,data_pipeline,03-19-2025,3534,39,mobile,SES-345622
USG-008625,CUST-0302,sandbox,24/01/2025,5114,128,Web,SES-166939
USG-001475,CUST-0470,sso,2025/07/15,2899,46,web,SES-569940
USG-005501,CUST-0482,white_label,01/09/2024,2895,100,desktop,SES-420652
USG-004021,CUST-0419,api_access,"Jun 22, 2025",3991,121,mobile,SES-836456
USG-007711,CUST-0182,sandbox,2025-10-26T00:00:00,3992,99,MOBILE,SES-197239
USG-002431,CUST-0377,integrations,08-31-2024,2253,5,MOBILE,SES-809478
USG-001729,CUST-0054,dashboard,"Aug 06, 2025",1135,135,,SES-541719
USG-002995,CUST-0419,advanced_search,2024-11-08T00:00:00,3474,25,Desktop,SES-845891
USG-007196,CUST-0061,alerts,28/09/2024,703,132,Desktop,SES-211214
USG-005757,,custm_reports,2024/06/26,1355,61009,MOBILE,SES-355741
USG-009462,CUST-0225,advanceed_search,2025-05-16T00:00:00,2129,31,desktop,SES-125151
USG-002797,CUST-0213,webhooks,04-24-2024,5169,40,MOBILE,SES-244537
USG-009664,CUST-0062,webhooks,2024-11-29,1020,145,API,SES-644616
USG-000517,CUST-0067,team_management,29-Jan-2024,-1,159,web,SES-264497
USG-000535,CUST-0104,audit_log,21/04/2024,2103,123,Desktop,SES-139549
USG-008306,CUST-0228,data_pipeline,02/22/2025 00:00,3977,157,mobile,SES-697937
USG-001245,CUST-0377,analytics,2025-08-15,4104,13,MOBILE,SES-180713
USG-001045,CUST-0129,data_pipeline,04-Jan-2025,852,57,Web,SES-206151
USG-005936,CUST-0486,data_pipeline,12/31/2024 00:00,5651,1,web,SES-720791
USG-009954,CUST-0283,alerts,2025/07/16,552,74,API,SES-540471
USG-002297,CUST-0190,alerts,09/07/2025,5019,58,,SES-891693
USG-006435,CUST-0202,custom_reports,"Nov 15, 2025",408,177,mobile,SES-911942
USG-003723,CUST-0460,analytics,"May 04, 2024",862,62,Web,SES-471581
USG-003033,CUST-0420,integrations,09-10-2024,1027,53651,desktop,SES-675869
USG-007722,CUST-0189,integrations,2025/10/16,5956,173,web,SES-606995
USG-008733,CUST-0432,advanceed_search,09/10/2024,2802,77,Web,SES-277536
USG-007474,CUST-0269,dashboard,18/01/2024,4356,171,MOBILE,SES-213532
USG-005877,CUST-0349,bulk_exprot,2024/04/14,430,48,MOBILE,SES-254093
USG-006896,CUST-0142,bulk_export,28-Sep-2025,3212,163,Desktop,SES-113474
USG-009696,CUST-0183,audit_logg,27/08/2024,3035,26,MOBILE,SES-653786
USG-002329,CUST-0141,audit_log,11-29-2024,6463,199,MOBILE,SES-527118
USG-006160,CUST-0412,sandbox,2025-02-15T00:00:00,2362,141,API,SES-556189
USG-004862,CUST-0181,audit_log,23-Mar-2024,1188,173,api,SES-476950
USG-006778,CUST-0283,audit_log,2024-06-08,2933,180,desktop,SES-185996
USG-007439,,webhooks,14/11/2024,3566,125,desktop,SES-897332
USG-002687,CUST-0268,sso,"Jul 21, 2024",2350,150,MOBILE,SES-239980
USG-009809,CUST-0381,team_management,2024/12/19,2420,118,mobile,SES-619535
USG-007771,CUST-0388,bulk_export,15/12/2025,323,67,desktop,SES-934164
USG-004883,CUST-0337,data_pipeline,08/30/2025 00:00,3767,62,,SES-697056
USG-002936,CUST-0384,team_management,2025-09-19T00:00:00,1006,102,MOBILE,SES-267501
USG-004779,CUST-0002,alerts,07/08/2025,3398,196,API,SES-985578
USG-000911,CUST-0029,webhooks,2024/01/28,1221,6,web,SES-484851
USG-005017,CUST-0156,analytics,"May 26, 2024",5969,191,MOBILE,SES-155802
USG-007669,CUST-0480,dashboard,10/07/2025,740,81,web,SES-809757
USG-005848,CUST-0295,alerts,10/07/2025,6987,114,Desktop,SES-708236
USG-003234,CUST-0311,advanced_search,2025-10-06,3793,14,mobile,SES-678950
USG-003333,CUST-0409,dashboard,07-31-2024,2353,62,mobile,SES-803796
USG-001103,CUST-0192,audit_log,2025-02-04T00:00:00,3984,147,desktop,SES-780552
USG-004018,CUST-0193,team_management,2024/08/07,5646,91,Web,SES-926988
USG-001423,CUST-0307,api_acess,02/13/2025 00:00,4166,4,mobile,SES-523025
USG-001139,CUST-0042,intergrations,03/07/2025 00:00,5242,165,MOBILE,SES-149325
USG-002792,CUST-0350,advanced_search,25-Jul-2025,2667,190,api,SES-791784
USG-006519,CUST-0075,api_access,07/10/2025,6597,90,api,SES-272538
USG-000047,CUST-0122,automations,2025-11-20T00:00:00,1140,29,desktop,SES-436358
USG-002670,CUST-0191,automations,2025-04-27T00:00:00,688,3,api,SES-640451
USG-004310,CUST-0264,alerts,2025-05-07T00:00:00,968,77,MOBILE,SES-779474
USG-001363,CUST-0192,audit_log,2025-06-14,5713,15,Web,SES-174529
USG-007026,CUST-0287,data_pipeline,03-10-2024,2158,124,mobile,SES-159805
USG-005959,CUST-0286,bulk_export,"Oct 23, 2025",1977,113,MOBILE,SES-207591
USG-005325,CUST-0428,alerts,08/01/2024 00:00,4054,31,web,SES-587978
USG-005569,,white_label,2025-03-21,3727,5,Desktop,SES-281945
USG-005716,CUST-0295,dashboard,2024-05-03T00:00:00,4068,47,api,SES-982769
USG-001313,CUST-0295,webhooks,02/12/2024,2776,186,,SES-383654
USG-007902,CUST-0139,automations,05/08/2025,5368,6,MOBILE,SES-798659
USG-008782,CUST-0412,webhooks,2024-03-01,4842,133,Desktop,SES-974307
USG-003719,CUST-0018,analytics,09-Sep-2024,1876,59,web,SES-663053
USG-008850,CUST-0332,integrations,26/02/2025,1985,183,API,SES-161512
USG-005718,CUST-0007,automations,24-Feb-2025,432,3,web,SES-884933
USG-003200,CUST-0024,data_pipeline,22-Feb-2025,965,27,web,SES-332899
USG-000545,CUST-0469,integrations,2025-03-24,131,33,desktop,SES-742524
USG-001919,CUST-0166,integrations,2025-10-26T00:00:00,7053,100,MOBILE,SES-313051
USG-002182,CUST-0302,dashboard,11-10-2025,3952,186,,SES-167727
USG-005538,CUST-0020,bulk_export,2025-08-03T00:00:00,-60,178,MOBILE,SES-873670
USG-008229,CUST-0009,dashboard,2025/05/18,4184,182,MOBILE,SES-510935
USG-000687,CUST-0366,sandbox,04-06-2024,1115,30,desktop,SES-394441
USG-000536,CUST-0002,dashboard,10-Jul-2025,3458,163,,SES-622428
USG-004203,CUST-0324,sandbox,"May 22, 2024",4450,103,Web,SES-327147
USG-006516,CUST-0452,anaytics,2025-12-30T00:00:00,4870,122,Web,SES-215647
USG-007938,CUST-0290,white_label,04-Jul-2025,2578,46,desktop,SES-205383
USG-002750,CUST-0363,integrations,06-21-2024,6671,8,mobile,SES-637868
USG-009435,CUST-0405,alerts,"Mar 10, 2025",5801,54,,SES-871096
USG-008293,CUST-0343,sso,12/07/2024,3103,187,api,SES-985737
USG-001675,CUST-0185,advanced_search,2025/05/14,5017,110,desktop,SES-507445
USG-001877,CUST-0458,sso,"Jul 09, 2024",-1,55,desktop,SES-419072
USG-004674,CUST-0064,dashboard,2024/11/21,2707,87,Web,SES-120542
USG-009932,CUST-0045,sandbox,2025-11-01T00:00:00,1617,34,desktop,SES-937308
USG-005164,CUST-0427,custom_reports,10/06/2025 00:00,506,13,,SES-122414
USG-007031,CUST-0316,team_management,02/06/2024 00:00,6613,35,web,SES-736697
USG-003860,CUST-0369,sandbox,12/23/2025 00:00,5327,175,,SES-533495
USG-003717,CUST-0121,automations,"Apr 19, 2024",103,163,MOBILE,SES-149354
USG-008181,CUST-0132,webhooks,2024/08/12,1783,198,web,SES-922736
USG-002144,CUST-0189,dashboard,02-Dec-2024,2119,70,API,SES-215606
USG-001350,CUST-0394,alerts,02/09/2024,6362,129,web,SES-946035
USG-008679,CUST-0050,data_pipeline,03-05-2025,6510,81,Web,SES-216811
USG-001746,CUST-0051,automations,2025-12-20,97,166,API,SES-858761
USG-002242,CUST-0162,advanced_search,01-04-2024,3420,12,Desktop,SES-637049
USG-008143,CUST-0413,analytics,18-Dec-2024,384,175,API,SES-550283
USG-000229,CUST-0215,advanced_search,11-Jan-2024,908,130,Web,SES-737805
USG-005998,CUST-0416,custom_reports,07/30/2025 00:00,4337,29,Web,SES-549444
USG-009382,CUST-0240,team_management,27-Jul-2024,2856,36,API,SES-303530
USG-001501,CUST-0244,analytics,04-26-2024,4148,53,mobile,SES-345583
USG-001038,CUST-0363,automations,25-Jul-2024,6188,124,mobile,SES-605163
USG-002211,CUST-0078,team_management,2025-10-07T00:00:00,3120,168,Desktop,SES-244091
USG-006459,CUST-0154,alerts,03-Jan-2024,331,76,Desktop,SES-668380
USG-003850,CUST-0012,team_management,2025-01-05T00:00:00,85,101,Desktop,SES-162971
USG-009607,CUST-0436,analytics,"Sep 10, 2025",3872,24,,SES-351158
USG-005035,CUST-0468,sso,09-22-2024,5332,131,MOBILE,SES-860738
USG-003193,CUST-0131,webhooks,2024-08-02T00:00:00,4716,132,api,SES-551519
USG-007623,CUST-0285,sso,"Jan 01, 2025",2542,29,,SES-820289
USG-009618,CUST-0440,analytics,"Aug 02, 2024",3060,88,,SES-487122
USG-009695,CUST-0031,integrations,07-Oct-2024,6636,198,API,SES-960726
USG-005952,CUST-0324,audit_log,19/07/2025,6675,30,web,SES-864717
USG-008531,CUST-0080,sso,2025-09-24T00:00:00,835,3,MOBILE,SES-395595
USG-001346,CUST-0267,white_label,2024-11-07T00:00:00,4800,48,web,SES-502693
USG-004095,CUST-0187,webhooks,2025/11/30,4478,121,API,SES-140415
USG-004840,CUST-0445,webhooks,2024-09-18T00:00:00,6345,93,Web,SES-391787
USG-003626,CUST-0340,dashboard,02/02/2024 00:00,5809,9,desktop,SES-130451
USG-001660,CUST-0011,advanced_search,"Sep 11, 2025",1133,26,mobile,SES-361754
USG-005543,CUST-0342,sso,08-Jun-2025,3881,137,Web,SES-823427
USG-003926,CUST-0194,analytics,05/16/2025 00:00,176,110,desktop,SES-375848
USG-005321,CUST-0308,custom_reports,"Jul 05, 2025",5557,3,MOBILE,SES-247900
USG-002181,CUST-0043,bulk_export,"Dec 31, 2024",5324,164,api,SES-860041
USG-007115,CUST-0493,sandbox,01-12-2024,2140,21,Desktop,SES-912954
USG-000985,CUST-0483,advanced_search,05-19-2025,425,16,mobile,SES-465703
USG-007114,CUST-0322,automations,2025-06-27T00:00:00,505,48,API,SES-353574
USG-002046,CUST-0375,audit_log,2024/11/17,3386,19,api,SES-332599
USG-000766,CUST-0258,dashbaord,09-13-2025,2680,130,mobile,SES-619296
USG-008921,CUST-0221,audit_logg,11/27/2025 00:00,3922,164,mobile,SES-145575
USG-007401,CUST-0110,api_access,06-25-2025,1431,101,web,SES-231704
USG-008419,CUST-0092,white_label,2025-02-23T00:00:00,2762,121,desktop,SES-747358
USG-002986,CUST-0060,webhooks,"Oct 12, 2025",4746,83,web,SES-100489
USG-006231,CUST-0205,integrations,"Nov 21, 2024",6393,8,,SES-791132
USG-005886,CUST-0192,advanced_search,"Oct 27, 2025",2879,93,MOBILE,SES-830890
USG-000474,CUST-0155,intergrations,08/07/2024,6732,159,mobile,SES-122785
USG-008004,,alerts,04-24-2025,3215,152,mobile,SES-241952
USG-007575,CUST-0406,advanced_search,07-29-2024,6018,62,Web,SES-563703
USG-007021,CUST-0292,analytics,2025/02/05,5343,152,api,SES-395682
USG-006186,CUST-0466,api_access,2024/08/27,5594,188,web,SES-337455
USG-004160,CUST-0176,audit_log,2024/10/16,2132,153,Desktop,SES-251394
USG-004301,CUST-0033,advanced_search,07-15-2025,6237,47,desktop,SES-373624
USG-003701,CUST-0010,webhooks,"May 20, 2025",2044,1,,SES-941595
USG-001142,CUST-0030,analytics,"May 11, 2024",6126,38,,SES-272813
USG-006951,CUST-0143,dashbaord,06/02/2025,2527,149,Desktop,SES-354825
USG-002831,CUST-0395,sso,01/17/2024 00:00,6464,171,API,SES-431176
USG-007999,CUST-0435,sandbox,30/09/2025,2456,16,Desktop,SES-112706
USG-007534,CUST-0369,automations,07-05-2025,2688,29,api,SES-535116
USG-008117,CUST-0493,audit_log,10-18-2025,5451,15,API,SES-597470
USG-008345,CUST-0367,webhooks,2024/03/27,835,62,Web,SES-404917
USG-007975,CUST-0133,analytics,"Jun 04, 2025",4476,174,desktop,SES-619809
USG-007163,CUST-0106,custom_reports,2024-02-10T00:00:00,3680,92,desktop,SES-241130
USG-009712,CUST-0110,team_management,2024/02/05,1517,1,,SES-892741
USG-000388,CUST-0454,custom_reports,04-Nov-2025,4336,198,Web,SES-734296
USG-007092,CUST-0268,dashboard,01-26-2025,5377,136,,SES-940452
USG-005774,CUST-0311,automations,2024/05/24,4598,12,API,SES-272813
USG-007867,CUST-0196,white_label,21-May-2025,540,176,API,SES-190123
USG-003032,CUST-0477,webhooks,02-16-2025,5890,128,mobile,SES-340064
USG-009943,CUST-0357,automations,30/03/2024,6553,129,MOBILE,SES-895328
USG-006828,CUST-0275,automations,01-21-2025,5022,72,Desktop,SES-372895
USG-000329,CUST-0122,api_access,2025/07/31,2358,82,API,SES-780932
USG-007663,CUST-0258,team_managment,25-Jun-2024,1332,32,MOBILE,SES-440046
USG-006733,CUST-0459,sso,2024-05-09T00:00:00,6674,199,MOBILE,SES-821136
USG-009911,CUST-0265,custom_reports,2025-01-31T00:00:00,918,163,mobile,SES-336045
USG-003202,CUST-0193,alerts,03-09-2025,3125,174,Desktop,SES-613681
USG-004626,CUST-0078,team_management,"Nov 27, 2024",2892,190,,SES-647646
USG-007400,CUST-0434,alerts,2024/03/20,3641,88,MOBILE,SES-274069
USG-008606,,api_access,2025-06-23,5820,106,api,SES-612564
USG-003991,CUST-0185,custom_reports,2024/11/01,3524,170,Web,SES-655666
USG-008212,CUST-0138,bulk_export,09-08-2024,6301,111,mobile,SES-278361
USG-000584,CUST-0356,api_access,31-Dec-2024,4148,175,API,SES-323120
USG-007470,CUST-0343,analytics,2025/08/23,6370,148,Desktop,SES-163134
USG-000021,CUST-0181,alerts,2025-11-27,5474,129,,SES-462916
USG-007138,CUST-0404,dashboard,2025/01/10,-1,112,mobile,SES-971142
USG-002809,CUST-0326,advanced_search,2025-02-21T00:00:00,1197,47,web,SES-404517
USG-003343,CUST-0305,bulk_export,2025-12-16,4702,183,API,SES-125068
USG-009769,CUST-0021,alerts,"Nov 27, 2024",3229,56,Desktop,SES-424755
USG-001147,CUST-0057,sandbox,11-16-2025,1549,63,web,SES-528745
USG-004268,CUST-0150,team_managment,2025-06-15T00:00:00,2253,59,,SES-810219
USG-009782,CUST-0391,team_management,2025/09/03,3752,158,web,SES-259662
USG-004470,CUST-0044,dashboard,10-10-2024,1204,84,Desktop,SES-872610
USG-001917,CUST-0232,automations,23-Apr-2025,210,127,desktop,SES-183351
USG-003369,CUST-0044,white_label,"Aug 20, 2024",3478,168,web,SES-423279
USG-003602,CUST-0273,dashboard,05-Mar-2025,4304,59,Web,SES-806709
USG-004043,CUST-0329,alerts,03-09-2024,6849,186,web,SES-540783
USG-000534,CUST-0130,integrations,2024-10-14T00:00:00,3503,93679,web,SES-258721
USG-003486,CUST-0022,sso,17/09/2025,4357,65,web,SES-381738
USG-006189,CUST-0308,automations,2024/08/06,1611,20,web,SES-999055
USG-002789,CUST-0070,alerts,"Mar 12, 2025",4677,40,mobile,SES-158111
USG-007266,CUST-0177,automations,04-12-2024,5740,189,mobile,SES-941641
USG-001461,CUST-0418,bulk_export,04-Apr-2024,169,146,Desktop,SES-631696
USG-000949,CUST-0293,alerts,2024-11-06,508,74,Web,SES-242354
USG-006555,CUST-0143,custom_reports,09-01-2024,1196,109,Web,SES-539004
USG-001830,CUST-0083,audit_log,20/05/2024,4208,106,Web,SES-569967
USG-006140,CUST-0265,intergrations,2024-09-05T00:00:00,127,115,MOBILE,SES-745334
USG-005175,CUST-0249,automations,07-Feb-2024,3457,62,Web,SES-568266
USG-005180,CUST-0441,webhooks,2024-09-22,3156,49,Web,SES-970881
USG-003354,CUST-0186,white_label,13/10/2024,2607,39,MOBILE,SES-524969
USG-002128,CUST-0315,data_pipeline,2025/01/29,3028,97,,SES-806228
USG-000411,CUST-0139,alerts,2024-08-13,7006,31,MOBILE,SES-543484
USG-003215,CUST-0288,automations,06-01-2025,4569,28,,SES-416129
USG-002852,CUST-0428,integrations,28-Apr-2025,6033,173,desktop,SES-909719
USG-007497,CUST-0124,sso,08-Aug-2024,2765,183,Web,SES-162212
USG-005964,CUST-0162,integrations,04-17-2024,6183,104,Web,SES-506778
USG-005756,CUST-0338,white_label,"Sep 17, 2025",6895,3,api,SES-285751
USG-009203,CUST-0297,audit_log,01-11-2024,2349,58,api,SES-102907
USG-004087,CUST-0241,alerts,2024/02/22,278,122,desktop,SES-269377
USG-003973,CUST-0449,sandbox,2024-04-28T00:00:00,4813,156,Desktop,SES-998242
USG-008924,CUST-0451,advanced_search,2024-11-18,86,14,api,SES-435167
USG-005417,CUST-0019,white_label,2024-06-11,1572,8,,SES-938603
USG-000120,CUST-0497,api_access,20-Nov-2025,4748,167,api,SES-828417
USG-006934,CUST-0119,audit_log,2024/11/30,388,112,mobile,SES-755760
USG-003043,CUST-0034,team_management,2024-02-29,5140,105,API,SES-615621
USG-003521,CUST-0273,sandbox,2024-04-01T00:00:00,4047,126,api,SES-595205
USG-003060,CUST-0130,custom_reports,13-Dec-2025,1101,96,mobile,SES-801956
USG-003633,CUST-0173,white_label,"Mar 04, 2024",1829,106,web,SES-571648
USG-006424,CUST-0205,integrations,06/01/2024,5149,21,API,SES-138217
USG-002174,CUST-0037,sandbox,"May 23, 2024",-120,48,MOBILE,SES-925334
USG-000156,CUST-0246,data_pipeline,"Oct 16, 2024",5855,182,Desktop,SES-389720
USG-001954,CUST-0023,sandbox,06-05-2024,1475,164,api,SES-729130
USG-000933,,integrations,07/09/2024 00:00,5863,13,Web,SES-704379
USG-003127,CUST-0417,sandbox,"Sep 30, 2024",1501,4,MOBILE,SES-328024
USG-005673,CUST-0427,data_pipeline,05-08-2024,6011,87,,SES-814047
USG-009553,CUST-0221,data_pipeline,10/26/2024 00:00,3513,33,Web,SES-165378
USG-001329,CUST-0174,sso,2025/08/20,2909,50,MOBILE,SES-611474
USG-008942,CUST-0171,sandbox,2024/01/29,1417,119,web,SES-590096
USG-009136,CUST-0318,custom_reports,07-03-2025,2701,167,mobile,SES-803342
USG-009134,CUST-0068,bulk_export,2025-10-29,3574,110,Desktop,SES-743911
USG-006571,CUST-0122,audit_log,2025-11-24T00:00:00,1350,83,Web,SES-492137
USG-009345,CUST-0058,anaytics,2024-10-27,6578,49,web,SES-963353
USG-007984,CUST-0271,alerts,01-07-2025,3875,14,Web,SES-529799
USG-003039,CUST-0464,white_label,12/17/2024 00:00,6985,51,MOBILE,SES-566463
USG-008540,CUST-0099,sso,2025-09-25T00:00:00,5751,50,desktop,SES-355108
USG-001985,CUST-0433,analytics,16/02/2024,3857,44,mobile,SES-932022
USG-002059,CUST-0108,audit_log,21/09/2025,5240,133,,SES-209132
USG-004868,CUST-0118,sso,"Nov 12, 2024",3984,81,API,SES-823248
USG-007770,CUST-0437,data_pipeline,2024-11-09,4714,175,API,SES-120383
USG-001731,CUST-0428,team_management,12/29/2024 00:00,3866,181,api,SES-882686
USG-004418,CUST-0401,integrations,22/03/2025,5359,24,api,SES-770256
USG-001509,CUST-0094,advanced_search,01-31-2025,4873,136,MOBILE,SES-142846
USG-009991,CUST-0022,automations,10-15-2024,986,16,mobile,SES-983265
USG-006551,CUST-0084,alerts,2024-02-01T00:00:00,5952,134,Web,SES-654539
USG-002748,CUST-0149,bulk_export,09/01/2025,911,146,Web,SES-371709
USG-001342,CUST-0326,bulk_export,03/01/2025 00:00,644,21,,SES-325965
USG-009885,CUST-0166,alerts,16/06/2024,5044,82830,Web,SES-915918
USG-009045,CUST-0451,custom_reports,26/12/2024,169,37,desktop,SES-852845
USG-001194,CUST-0284,webhooks,2024-01-12,6696,156,mobile,SES-293136
USG-000245,CUST-0068,audit_logg,16-Mar-2025,4559,44,,SES-206282
USG-007243,CUST-0468,alerts,22-Apr-2024,6546,25,desktop,SES-815731
USG-001622,CUST-0424,sso,12/05/2025,1109,176,,SES-419442
USG-002965,CUST-0104,analytics,"Nov 09, 2024",2177,188,web,SES-651539
USG-007451,CUST-0192,analytics,28-May-2024,6116,138,desktop,SES-771541
USG-008675,,api_access,02-01-2025,3039,179,Web,SES-366822
USG-001116,CUST-0312,automations,12/09/2025,5171,53,Desktop,SES-699319
USG-008731,CUST-0164,sso,27-Jun-2024,3111,27,desktop,SES-284696
USG-009747,CUST-0188,sandbox,2025-09-19,295,42,mobile,SES-484547
USG-009746,CUST-0035,anaytics,18-May-2024,3273,49,api,SES-895762
USG-001842,CUST-0024,team_management,2024-04-06T00:00:00,3884,14,api,SES-427921
USG-008384,CUST-0390,advanced_search,2024-03-06,3218,42,desktop,SES-539686
USG-001540,CUST-0417,sso,2024-04-21T00:00:00,369,2,desktop,SES-950895
USG-006440,CUST-0412,custom_reports,2025-09-06T00:00:00,1152,95853,web,SES-739037
USG-009430,CUST-0261,team_management,05-22-2025,4470,146,Web,SES-456356
USG-006955,,api_access,2025-11-11T00:00:00,784,132,web,SES-560951
USG-008194,CUST-0303,bulk_export,2024-03-27,3349,168,API,SES-660394
USG-008884,CUST-0349,automations,12-Sep-2025,5140,123,,SES-598131
USG-000460,CUST-0332,sso,06-11-2025,-120,93,api,SES-860621
USG-003468,CUST-0230,team_management,03-21-2024,2348,176,mobile,SES-598423
USG-006477,CUST-0454,bulk_export,2024/03/23,460,165,desktop,SES-712925
USG-007131,CUST-0355,audit_log,"Feb 26, 2024",1497,185,Web,SES-670820
USG-001410,CUST-0443,data_pipeline,2024/09/03,5181,76,mobile,SES-768437
USG-003908,CUST-0440,team_management,06-26-2025,1039,31,desktop,SES-701211
USG-000928,CUST-0200,dashboard,09/18/2024 00:00,3227,63,MOBILE,SES-244890
USG-001710,CUST-0236,advanced_search,12/09/2025 00:00,5002,10,Desktop,SES-563207
USG-003667,CUST-0399,alerts,10/12/2025 00:00,4333,6,Desktop,SES-356371
USG-004557,CUST-0147,integrations,2025-11-10,2848,189,desktop,SES-390625
USG-009918,CUST-0122,integrations,05-26-2025,1645,124,Web,SES-608571
USG-006907,CUST-0008,bulk_export,21-Jul-2025,64,130,Desktop,SES-126676
USG-000554,CUST-0495,data_pipeline,"Feb 08, 2024",1007,159,,SES-308916
USG-002442,CUST-0115,team_management,2025/12/03,4497,27,desktop,SES-712941
USG-009401,CUST-0194,dashboard,30-Apr-2024,6096,164,mobile,SES-628929
