invoice_id,customer_id,subscription_id,issue_date,due_date,subtotal,tax,total,paid_amount,payment_status,paid_date,payment_method,currency
INV-01035,CUST-0201,SUB-00399,05/09/2024 00:00,2024-05-24,$905.40,$45.27,$950.67,$950.67,paid,05/22/2024 00:00,bank_transfer,USD
INV-02171,CUST-0189,SUB-00383,12/20/2025 00:00,19-Jan-2026,$968.73,$48.44,$1017.17,$1017.17,paid,29/01/2026,wire,AED
INV-00582,CUST-0348,SUB-00607,12/12/2023,01-11-2024,AED 1097.84,AED 219.57,AED 1317.41,AED 1317.41,paid,04-10-2024,paypal,EUR
INV-00285,CUST-0447,SUB-00646,"Apr 15, 2024",2024/04/30,USD 156.12,USD 0.00,USD 156.12,USD 156.12,paid,2024-04-28T00:00:00,paypal,USD
INV-01609,CUST-0335,SUB-00589,11/07/2025,10/08/2025,$681.77,$0.00,$681.77,$681.77,paid,2025/08/08,credit_card,USD
INV-00787,CUST-0007,SUB-00170,2024/01/18,"Mar 03, 2024",$128.15,$25.63,$153.78,$153.78,paid,2024-03-23,wire,USD
INV-01537,CUST-0335,SUB-00155,"Dec 10, 2023",08/02/2024,484.64,48.46,533.10,533.10,paid,02/09/2024 00:00,Credit Card,EUR
INV-00947,CUST-0304,SUB-00555,2025-10-27T00:00:00,26/11/2025,$501.69,$50.17,$551.86,$551.86,paid,27-Nov-2025,wire,AED
INV-02458,CUST-0125,SUB-00642,28/08/2022,2022/10/12,$ 139.89,$ 0.00,$ 139.89,$ 139.89,paid,2023/01/10,wire,USD
INV-01519,CUST-0391,SUB-00460,2025-05-08,07-07-2025,$707.49,$91.97,$799.46,$799.46,paid,07/17/2025 00:00,,EUR
INV-01661,CUST-0423,SUB-00027,2025-08-16T00:00:00,15-Sep-2025,$ 99.59,$ 7.97,$ 107.56,$ 87.75,partial,09/15/2025 00:00,PAYPAL,USD
INV-00332,CUST-0364,SUB-00486,04-Aug-2024,2024-09-03,$693.29,$90.13,$783.42,$783.42,paid,06-Sep-2024,bank_transfer,USD
INV-02950,CUST-0083,SUB-00674,08/11/2025 00:00,26/08/2025,EUR 907.86,EUR 45.39,EUR 953.25,0,UNPAID,,PAYPAL,USD
INV-00092,CUST-0407,SUB-00749,2024/04/23,05/23/2024 00:00,EUR 761.78,EUR 99.03,EUR 860.81,EUR 860.81,paid,2024/07/07,,USD
INV-02038,CUST-0339,SUB-00352,07-Jan-2025,2025-02-06T00:00:00,$269.42,$26.94,$296.36,$296.36,paid,04-07-2025,paypal,USD
INV-01396,CUST-0024,SUB-00740,04-01-2024,05-16-2024,$ 655.54,$ 118.00,$ 773.54,$ 773.54,paid,2024/05/26,,USD
INV-02185,CUST-0200,SUB-00411,04/11/2025 00:00,06/10/2025 00:00,AED 701.20,AED 35.06,AED 736.26,AED 736.26,paid,2025-06-09T00:00:00,bank_transfer,USD
INV-01315,CUST-0045,SUB-00014,26/04/2023,25/06/2023,88.90,8.89,97.79,97.79,paid,24-Aug-2023,wire,USD
INV-02177,CUST-0416,SUB-00747,12/26/2023 00:00,2024/01/10,$1095.06,$109.51,$1204.57,$1204.57,paid,2024-01-08,credit_card,GBP
INV-02152,CUST-0457,SUB-00736,07/16/2025 00:00,31/07/2025,$173.81,$22.60,$196.41,$196.41,paid,"Aug 30, 2025",wire,EUR
INV-00497,CUST-0373,SUB-00425,01-09-2023,2023/02/08,$337.73,$79.15,$405.28,$405.28,paid,02/07/2023 00:00,Credit Card,EUR
INV-02929,CUST-0140,SUB-00532,2025-01-26T00:00:00,2025/02/25,$41.24,$2.06,$43.30,$43.30,paid,"Mar 17, 2025",paypal,AED
INV-01495,CUST-0092,SUB-00700,2024-04-19T00:00:00,06-18-2024,$1083.84,$275.24,$1083.84,$1083.84,paid,21/06/2024,credit_card,USD
INV-01545,CUST-0347,SUB-00268,07-Nov-2025,11-22-2025,$432.99,$86.60,$519.59,$519.59,paid,11/23/2025 00:00,Credit Card,GBP
INV-02793,CUST-0330,SUB-00643,09-08-2025,2025-10-08T00:00:00,$627.31,$50.18,$677.49,$677.49,paid,2025-10-23,Credit Card,GBP
INV-02389,CUST-0340,SUB-00041,"Jul 22, 2024",08/06/2024 00:00,$659.28,$65.93,$725.21,$725.21,paid,2024-08-16T00:00:00,paypal,AED
INV-02067,CUST-0139,SUB-00076,2024/02/08,02/23/2024 00:00,USD 1058.04,USD 105.80,USD 1163.84,USD 1163.84,paid,24/03/2024,wire,GBP
INV-02102,CUST-0500,SUB-00101,"Jul 03, 2024",08-02-2024,960.98,172.98,1133.96,828.05,partial,10/08/2024,PAYPAL,EUR
INV-00424,CUST-0161,SUB-00691,05/01/2023 00:00,31-May-2023,$297.51,$14.88,$312.39,$312.39,paid,2023/06/01,paypal,AED
INV-00985,CUST-0429,SUB-00742,"Aug 24, 2025",23-Sep-2025,$ 168.52,$ 16.85,$ 185.37,$ 185.37,paid,09-21-2025,bank_transfer,USD
INV-01163,CUST-0066,SUB-00319,"Aug 07, 2025",2025-09-06T00:00:00,828.24,107.67,935.91,935.91,paid,09/09/2025,PAYPAL,EUR
INV-02157,CUST-0217,SUB-00569,06-27-2023,08-11-2023,$343.90,$17.20,$361.10,$361.10,paid,2023-11-09T00:00:00,,EUR
INV-02861,CUST-0089,SUB-00154,2024-10-05T00:00:00,2024-11-04T00:00:00,USD 576.55,USD 28.83,USD 605.38,,UNPAID,N/A,wire,USD
INV-00812,CUST-0449,SUB-00059,2024/09/08,07/11/2024,$414.57,$33.17,$447.74,$447.74,paid,2024-11-27,PAYPAL,AED
INV-01176,CUST-0094,SUB-00537,2023-05-23T00:00:00,22/06/2023,$ 773.35,$ 61.87,$ 835.22,$ 835.22,paid,07-22-2023,wire,USD
INV-01882,CUST-0351,SUB-00139,25-Aug-2025,2025-09-24,AED 852.79,AED 170.56,AED 1023.35,AED 1023.35,paid,24-Oct-2025,wire,EUR
INV-01569,CUST-0143,SUB-00478,04-Jun-2022,"Jun 19, 2022",$409.91,$0.00,$409.91,$409.91,paid,2022-07-19,Credit Card,USD
INV-00924,CUST-0203,SUB-00197,"Sep 25, 2024","Nov 09, 2024",USD 1097.64,USD 219.53,USD 1317.17,USD 1317.17,paid,11/24/2024 00:00,bank_transfer,GBP
INV-02775,CUST-0306,SUB-00412,12/06/2024,08/11/2024 00:00,AED 516.44,AED 25.82,AED 542.26,AED 542.26,paid,08-21-2024,Credit Card,USD
INV-01973,CUST-0094,SUB-00200,06/29/2022 00:00,07/14/2022 00:00,$ 670.59,$ 0.00,$ 670.59,$ 670.59,paid,2022-09-12T00:00:00,paypal,GBP
INV-00372,CUST-0438,SUB-00585,2022-06-20,"Jul 20, 2022",$770.54,$38.53,$809.07,$809.07,paid,2022/07/18,paypal,EUR
INV-02362,CUST-0118,SUB-00349,2022-08-08T00:00:00,09-22-2022,$ 37.34,$ 0.00,$ 37.34,$ 37.34,paid,2022-10-22,bank_transfer,USD
INV-02791,CUST-0197,SUB-00767,05-Aug-2025,2025-09-04,EUR 624.84,EUR 124.97,EUR 749.81,EUR 749.81,paid,2025-09-05T00:00:00,bank_transfer,GBP
INV-02366,CUST-0150,SUB-00364,07/08/2023 00:00,07/23/2023 00:00,$384.61,$69.23,$453.84,$453.84,paid,21-Oct-2023,credit_card,USD
INV-02322,CUST-0397,SUB-00734,2024-04-27T00:00:00,2024/06/26,1142.09,148.47,1290.56,1290.56,paid,06/07/2024,Credit Card,GBP
INV-00093,CUST-0072,SUB-00402,2022-07-11T00:00:00,2022-08-10T00:00:00,USD 301.95,USD 30.20,USD 332.15,USD 332.15,paid,2022-08-11T00:00:00,paypal,EUR
INV-02870,CUST-0474,SUB-00679,12-12-2025,"Feb 10, 2026",$488.88,$73.48,$537.77,$537.77,paid,08-Feb-2026,wire,USD
INV-00277,CUST-0272,SUB-00708,2022-06-22,22/07/2022,$681.22,$34.06,$715.28,$715.28,paid,2022/08/01,paypal,USD
INV-02574,CUST-0428,SUB-00350,2022-10-09,2022-11-08,$253.04,$25.30,$278.34,$278.34,paid,"Nov 09, 2022",wire,USD
INV-00452,CUST-0062,SUB-00683,2025/11/23,2025/12/23,$656.27,$118.13,$774.40,$774.40,paid,02-06-2026,Credit Card,AED
INV-01674,CUST-0201,SUB-00535,"Apr 29, 2023",05/14/2023 00:00,$1157.03,$0.00,$1157.03,$1157.03,paid,2023/06/03,Credit Card,USD
INV-00510,CUST-0236,SUB-00036,09/24/2024 00:00,2024-11-23T00:00:00,863.38,43.17,906.55,906.55,paid,21-Nov-2024,PAYPAL,USD
INV-00066,CUST-0206,SUB-00059,2024-08-07T00:00:00,06-Sep-2024,USD 711.04,USD 35.55,USD 746.59,USD 746.59,paid,2024-09-05,Credit Card,USD
INV-01091,CUST-0267,SUB-00070,2024-09-18T00:00:00,18/10/2024,$872.05,$69.76,$941.81,$941.81,paid,2025-01-16T00:00:00,PAYPAL,GBP
INV-02386,CUST-0073,SUB-00383,08/21/2023 00:00,05/10/2023,231.54,11.58,243.12,,Overdue,,bank_transfer,USD
INV-01536,CUST-0108,SUB-00544,10/04/2024 00:00,2024/12/03,$124.33,$22.38,$146.71,$0.00,unpaid,,Credit Card,EUR
INV-01743,CUST-0019,SUB-00345,08-01-2023,08-31-2023,AED 590.54,AED 76.77,AED 667.31,AED 667.31,paid,2023-11-29,credit_card,AED
INV-01862,CUST-0225,SUB-00037,2025-12-01T00:00:00,2025-12-31T00:00:00,USD 1030.70,USD 133.99,USD 1164.69,USD 1164.69,paid,01-01-2026,,USD
INV-01199,CUST-0081,SUB-00759,21-Dec-2023,20-Jan-2024,$ 1119.49,$ 55.97,$ 1175.46,$ 1175.46,paid,02/09/2024 00:00,Credit Card,USD
INV-00216,CUST-0202,SUB-00723,12/10/2024 00:00,"Jan 24, 2025",USD 660.03,USD 66.00,USD 726.03,USD 726.03,paid,22-Jan-2025,bank_transfer,USD
INV-02816,CUST-0496,SUB-00518,"Dec 06, 2025",02-04-2026,AED 1121.54,AED 224.31,AED 1345.85,AED 1345.85,paid,2026/02/14,Credit Card,AED
INV-00774,CUST-0113,SUB-00534,26/06/2022,26/07/2022,437.68,0.00,437.68,223.88,partial,08/07/2022 00:00,PAYPAL,EUR
INV-02246,CUST-0024,SUB-00548,"Jun 12, 2022",2022/07/27,$514.37,$66.87,$581.24,$581.24,paid,"Aug 11, 2022",Credit Card,EUR
INV-00997,CUST-0132,SUB-00022,2024-05-16,2024-06-15T00:00:00,AED 170.28,AED 33.65,AED 178.79,AED 178.79,paid,07-15-2024,wire,AED
INV-02312,CUST-0115,SUB-00312,2023-09-11T00:00:00,11-10-2023,$897.79,$179.56,$1077.35,0,overdue,null,wire,AED
INV-01351,CUST-0347,SUB-09301,2022/08/08,2022-09-07,AED 1130.63,AED 113.06,AED 1243.69,AED 1243.69,paid,09/08/2022 00:00,wire,USD
INV-02991,CUST-0497,SUB-00643,2022/07/24,2022-08-23T00:00:00,$754.17,$75.42,$829.59,$829.59,paid,08/21/2022 00:00,bank_transfer,USD
INV-00942,CUST-0245,SUB-00618,"Feb 08, 2025",2025-03-10,817.13,106.23,923.36,923.36,paid,03/10/2025 00:00,credit_card,AED
INV-00122,CUST-0288,SUB-00759,2023-08-25,09/10/2023,311.13,24.89,336.02,336.02,paid,2023-12-08,wire,USD
INV-02548,CUST-0039,SUB-00738,01/19/2024 00:00,18-Feb-2024,$372.68,$0.00,$372.68,$372.68,paid,02/28/2024 00:00,Credit Card,USD
INV-01107,CUST-0061,SUB-00327,2024/11/07,2024/12/07,$877.09,$114.02,$991.11,$991.11,paid,10/12/2024,PAYPAL,USD
INV-01208,CUST-0448,SUB-00084,10/11/2024,2024-12-10,$ 192.51,$ 0.00,$ 192.51,$ 192.51,paid,12/20/2024 00:00,paypal,USD
INV-02200,CUST-0395,SUB-00224,2025-07-08,2025-09-06T00:00:00,$304.45,$15.22,$319.67,$319.67,paid,21-Oct-2025,bank_transfer,USD
INV-01830,CUST-0120,SUB-00642,01/04/2025 00:00,"Feb 18, 2025",$543.39,$108.68,$652.07,$652.07,paid,04/04/2025 00:00,paypal,GBP
INV-00487,CUST-0239,SUB-00487,10-Jan-2024,2024-02-24,$936.07,$168.49,$1104.56,$1104.56,paid,2024-03-10T00:00:00,bank_transfer,GBP
INV-02341,CUST-0266,SUB-00193,01/05/2024 00:00,04/02/2024,$889.04,$88.90,$977.94,$977.94,paid,04/05/2024,paypal,GBP
INV-00280,CUST-0470,SUB-00564,2023-11-14T00:00:00,2023-12-14T00:00:00,$ 856.23,$ 68.50,$ 924.73,$ 365.91,partial,2023/12/19,bank_transfer,USD
INV-02561,CUST-0244,SUB-00078,"Nov 08, 2023",08-Dec-2023,$1013.40,$0.00,$1013.40,$1013.40,paid,"Dec 11, 2023",paypal,AED
INV-00313,CUST-0005,SUB-00667,12-07-2023,01-21-2024,$ 365.70,$ 0.00,$ 365.70,$ 365.70,paid,2024/02/10,paypal,EUR
INV-00270,CUST-0180,SUB-00670,"Mar 17, 2025",2025/04/16,$1045.99,$83.68,$1129.67,$1129.67,paid,04/14/2025 00:00,paypal,GBP
INV-00389,CUST-0118,SUB-00795,31/07/2022,09/14/2022 00:00,$947.78,$170.60,$1118.38,$1118.38,paid,2022-09-24,,USD
INV-02716,CUST-0333,SUB-00454,"Jan 28, 2023",2023-02-27T00:00:00,AED 456.11,AED 36.49,AED 492.60,AED 492.60,paid,2023/04/28,PAYPAL,GBP
INV-00974,CUST-0251,SUB-00133,2024-11-21,21/12/2024,EUR 391.77,EUR 19.59,EUR 411.36,EUR 411.36,paid,2025/03/21,Credit Card,GBP
INV-01720,CUST-0134,SUB-00446,2024-06-07,07/07/2024 00:00,USD 342.97,USD 27.44,USD 370.41,USD 370.41,paid,2024/07/07,credit_card,USD
INV-02530,CUST-0153,SUB-00521,2024-09-18,2024-10-03T00:00:00,$ 1079.17,$ 194.25,$ 1273.42,$ 1273.42,paid,10-01-2024,bank_transfer,GBP
INV-01247,CUST-0280,SUB-00600,2024-04-02,"Jun 01, 2024",EUR 712.69,EUR 0.00,EUR 712.69,EUR 712.69,paid,01-Jul-2024,,GBP
INV-01014,CUST-0013,SUB-00548,03-Nov-2024,11-18-2024,USD 811.10,USD 81.11,USD 892.21,0.00,unpaid,N/A,PAYPAL,EUR
INV-02169,CUST-0048,SUB-00353,16/10/2023,11-15-2023,$985.13,$0.00,$985.13,$985.13,paid,14-Jan-2024,wire,USD
INV-01775,CUST-0231,SUB-00560,10/25/2025 00:00,24/12/2025,$358.72,$28.70,$387.42,$387.42,paid,01/13/2026 00:00,paypal,USD
INV-01810,CUST-0354,SUB-00198,27-Sep-2025,"Nov 11, 2025",535.14,0.00,535.14,535.14,paid,2025-11-10T00:00:00,bank_transfer,USD
INV-02132,CUST-0320,SUB-00618,2024-06-13T00:00:00,"Aug 12, 2024",$92.65,$4.63,$97.28,$97.28,paid,2024-08-22T00:00:00,credit_card,USD
INV-02282,CUST-0100,SUB-00001,2024-08-02T00:00:00,17-Aug-2024,$534.43,$96.20,$630.63,$630.63,paid,10/01/2024 00:00,bank_transfer,USD
INV-01462,CUST-0376,SUB-00484,27/04/2025,12/05/2025,$884.03,$176.81,$1060.84,$1060.84,paid,2025/05/27,bank_transfer,USD
INV-00254,CUST-0230,SUB-00718,2023/10/23,2023/11/22,EUR 483.77,EUR 62.89,EUR 546.66,EUR 546.66,paid,2023-11-25,bank_transfer,USD
INV-00415,CUST-0360,SUB-00265,"May 21, 2023",05/06/2023,$235.84,$18.87,$254.71,$254.71,paid,2023-09-03T00:00:00,paypal,AED
INV-01655,CUST-0088,SUB-00403,11-16-2022,01-15-2023,$403.57,$32.29,$435.86,$435.86,paid,2023-01-14T00:00:00,,GBP
INV-02494,CUST-0326,SUB-00562,2025-10-20,"Dec 04, 2025",338.77,0.00,338.77,338.77,paid,12-19-2025,Credit Card,EUR
INV-01483,CUST-0199,SUB-00200,09-03-2025,"Oct 03, 2025",$378.56,$68.14,$446.70,$446.70,paid,"Oct 18, 2025",,AED
INV-02644,CUST-0280,SUB-00251,08-30-2024,10-14-2024,180.54,0.00,180.54,180.54,paid,12-13-2024,wire,AED
INV-02307,CUST-0210,SUB-00188,"Apr 12, 2025","Apr 27, 2025",USD 538.98,USD 70.07,USD 609.05,USD 609.05,paid,27-Apr-2025,,USD
INV-00110,CUST-0296,SUB-00133,2025/08/13,09-12-2025,$858.79,$68.70,$927.49,$927.49,paid,09/17/2025 00:00,bank_transfer,USD
INV-01643,CUST-0056,SUB-00743,2025-05-28T00:00:00,2025-07-27T00:00:00,$381.05,$38.11,$419.16,$419.16,paid,09-25-2025,PAYPAL,AED
INV-02030,CUST-0276,SUB-00260,"Apr 28, 2025",27/06/2025,EUR 1051.41,EUR 0.00,EUR 1051.41,EUR 1051.41,paid,07/07/2025,credit_card,USD
INV-01145,CUST-0068,SUB-00661,21/08/2022,2022-10-05T00:00:00,EUR 443.93,EUR 22.20,EUR 466.13,EUR 466.13,paid,04-Nov-2022,wire,USD
INV-02272,CUST-0182,SUB-00398,05/03/2024 00:00,2024/06/17,$ 895.63,$ 116.43,$ 1012.06,$ 1012.06,paid,08/01/2024 00:00,Credit Card,EUR
INV-02753,CUST-0164,SUB-00300,08/11/2023,23/11/2023,$138.05,$13.81,$151.86,$151.86,paid,2023-12-03,Credit Card,USD
INV-01425,CUST-0130,SUB-00419,2022-12-26,02/09/2023 00:00,$1165.37,$58.27,$1223.64,$1223.64,paid,02/07/2023 00:00,PAYPAL,AED
INV-00584,CUST-0092,SUB-00454,2024-01-22,2024-02-21T00:00:00,$621.40,$80.78,$702.18,$702.18,paid,02-21-2024,Credit Card,USD
INV-01276,CUST-0002,SUB-00121,"Sep 30, 2025",2025-10-30T00:00:00,AED 881.69,AED 176.34,AED 1058.03,AED 1058.03,paid,2025/12/29,PAYPAL,AED
INV-01874,CUST-0413,SUB-00089,01/23/2023 00:00,2023/03/09,$ 983.47,$ 0.00,$ 983.47,$ 983.47,paid,2023-03-09,wire,GBP
INV-02648,CUST-0305,SUB-00190,18-Dec-2023,2024-01-17T00:00:00,USD 442.26,USD 22.11,USD 464.37,USD 464.37,paid,"Jan 27, 2024",,AED
INV-00337,CUST-0428,SUB-00027,"Aug 20, 2023",2023/09/19,$821.65,$65.73,$887.38,$887.38,paid,2023-10-19,bank_transfer,USD
INV-02799,CUST-0043,SUB-00088,2023-07-31,14-Sep-2023,$ 702.98,$ 126.54,$ 829.52,$ 829.52,paid,"Sep 17, 2023",,AED
INV-00994,CUST-0127,SUB-00625,24/01/2025,02-08-2025,$368.33,$18.42,$386.75,$386.75,paid,23-Feb-2025,PAYPAL,USD
INV-01890,CUST-0190,SUB-00378,2022-10-24T00:00:00,2022-12-08,$767.13,$0.00,$736.44,$767.13,paid,2022-12-23T00:00:00,Credit Card,USD
INV-02079,CUST-0078,SUB-00568,03/02/2025,2025-02-18,$643.27,$0.00,$643.27,$643.27,paid,10-Mar-2025,paypal,USD
INV-02691,CUST-0079,SUB-00289,05-13-2025,12/06/2025,AED 861.39,AED 111.98,AED 973.37,AED 973.37,paid,27-Jun-2025,paypal,AED
INV-01714,CUST-0372,SUB-00149,08-03-2024,2024-09-02,$ 718.54,$ 0.00,$ 718.54,$ 718.54,paid,02-Sep-2024,PAYPAL,GBP
INV-00019,CUST-0022,SUB-00004,2023-07-12,26-Aug-2023,$ 296.78,$ 38.58,$ 335.36,$ 335.36,paid,"Aug 26, 2023",paypal,EUR
INV-01080,CUST-0335,SUB-00447,04/27/2023 00:00,12/05/2023,$323.81,$42.10,$365.91,$365.91,paid,"Aug 10, 2023",paypal,GBP
INV-01195,CUST-0223,SUB-00187,2024/09/10,"Sep 25, 2024",$81.88,$16.38,$98.26,$60.65,partial,10-20-2024,PAYPAL,USD
INV-00975,CUST-0323,SUB-00602,2024-04-11,26-May-2024,AED 904.47,AED 117.58,AED 1022.05,AED 1022.05,paid,2024-05-25T00:00:00,paypal,USD
INV-01013,CUST-0420,SUB-00473,"Dec 04, 2025","Jan 18, 2026",$54.14,$5.41,$59.55,$28.63,partial,06-Feb-2026,Credit Card,USD
INV-02800,CUST-0464,SUB-00055,2023/01/05,02/19/2023 00:00,AED 952.08,AED 123.77,AED 1075.85,0.00,overdue,null,PAYPAL,EUR
INV-02596,CUST-0329,SUB-00211,2024-11-18T00:00:00,01/17/2025 00:00,$379.13,$0.00,$379.13,$379.13,paid,16-Feb-2025,credit_card,USD
INV-01542,CUST-0072,SUB-00039,06-27-2025,07-12-2025,$195.90,$9.80,$205.70,$205.70,paid,15/07/2025,,AED
INV-02582,CUST-0401,SUB-00772,2025/03/26,10/04/2025,$217.64,$10.88,$228.52,$228.52,paid,06-09-2025,wire,GBP
INV-00520,CUST-0047,SUB-00723,01-Dec-2024,15/01/2025,$348.59,$0.00,$348.59,$348.59,paid,01/14/2025 00:00,PAYPAL,EUR
INV-02641,CUST-0419,SUB-00520,2025-07-02,08/01/2025 00:00,$ 1106.60,$ 110.66,$ 1217.26,$ 1217.26,paid,08/16/2025 00:00,,USD
INV-00750,CUST-0042,SUB-00028,"Dec 16, 2023",01/30/2024 00:00,$508.23,$66.07,$574.30,$574.30,paid,2024/04/29,credit_card,USD
INV-02028,CUST-0269,SUB-00558,07-20-2025,2025-08-04T00:00:00,$893.65,$89.37,$983.02,$983.02,paid,2025-08-24,wire,USD
INV-00398,CUST-0203,SUB-00721,03/29/2025 00:00,2025-05-28T00:00:00,$120.82,$24.16,$144.98,$144.98,paid,27-May-2025,wire,GBP
INV-00264,CUST-0015,SUB-00637,08-27-2022,11-Oct-2022,$199.42,$25.92,$225.34,$225.34,paid,2022-10-10T00:00:00,credit_card,GBP
INV-00895,CUST-0266,SUB-00614,2023-01-23,09/03/2023,$856.10,$111.29,$967.39,$967.39,paid,09/03/2023,,AED
INV-01788,CUST-0097,SUB-00291,09/13/2023 00:00,2023-09-28T00:00:00,EUR 265.37,EUR 47.77,EUR 313.14,EUR 313.14,paid,10/01/2023 00:00,credit_card,EUR
INV-02114,CUST-0336,SUB-00724,"May 29, 2025",28/06/2025,AED 889.89,AED 88.99,AED 978.88,AED 978.88,paid,2025-07-08T00:00:00,credit_card,AED
INV-00328,CUST-0039,SUB-00370,01/06/2024,01-Jul-2024,EUR 790.83,EUR 85.38,EUR 869.91,EUR 869.91,paid,21-Jul-2024,PAYPAL,AED
INV-00376,CUST-0023,SUB-00178,04/26/2025 00:00,2025-05-26,USD 636.60,USD 31.83,USD 668.43,USD 668.43,paid,2025-07-25,Credit Card,USD
INV-02309,CUST-0195,SUB-00596,10/24/2022 00:00,2022-12-23T00:00:00,AED 45.98,AED 5.98,AED 51.96,AED 51.96,paid,01/22/2023 00:00,PAYPAL,AED
INV-02704,CUST-0102,SUB-00488,2024-07-31T00:00:00,08-30-2024,USD 909.28,USD 72.74,USD 982.02,USD 982.02,paid,"Sep 02, 2024",credit_card,EUR
INV-01820,CUST-0086,SUB-00318,18/10/2025,"Dec 17, 2025",$114.46,$22.89,$137.35,$137.35,paid,16/01/2026,Credit Card,USD
INV-00845,CUST-0413,SUB-00110,"Oct 01, 2022",10/31/2022 00:00,USD 1181.68,USD 118.17,USD 1299.85,USD 1078.36,partial,2022/11/27,paypal,USD
INV-00272,CUST-0072,SUB-00083,04/24/2024 00:00,06/23/2024 00:00,EUR 852.47,EUR 153.44,EUR 1005.91,EUR 1005.91,paid,"Aug 22, 2024",paypal,USD
INV-02999,CUST-0084,SUB-00795,29-Jul-2022,2022-08-28,$ 1092.97,$ 196.73,$ 1289.70,$ 1289.70,paid,11/26/2022 00:00,PAYPAL,USD
INV-02061,CUST-0224,SUB-00232,2023-01-14,02-13-2023,$402.71,$0.00,$402.71,$402.71,paid,02-23-2023,PAYPAL,GBP
INV-02256,CUST-0056,SUB-00742,2023/10/28,2023-11-27T00:00:00,$841.16,$168.23,$1009.39,$1009.39,paid,2024-02-25T00:00:00,,USD
INV-02155,CUST-0415,SUB-00256,2024-12-16T00:00:00,02/14/2025 00:00,$183.98,$14.72,$198.70,$198.70,paid,02-14-2025,wire,AED
INV-02146,CUST-0194,SUB-09085,2024-09-19T00:00:00,2024-10-04T00:00:00,USD 947.67,USD 123.20,USD 1070.87,USD 1070.87,paid,2025-01-02,wire,GBP
INV-01668,CUST-0428,SUB-09578,"Nov 15, 2025",12/30/2025 00:00,$672.39,$67.24,$739.63,$739.63,paid,03-30-2026,paypal,EUR
INV-02751,CUST-0171,SUB-00782,08/04/2023,08/05/2023,$280.31,$15.96,$336.37,$110.27,partial,2023/05/11,,USD
INV-01577,CUST-0282,SUB-00530,09-Apr-2024,09/05/2024,425.20,42.52,467.72,467.72,paid,"Jul 08, 2024",paypal,USD
INV-01518,CUST-0228,SUB-00195,01/01/2023,31/01/2023,$280.31,$14.02,$294.33,$294.33,paid,31-Jan-2023,paypal,AED
INV-00287,CUST-0497,SUB-00578,07/26/2024 00:00,08-25-2024,$ 599.28,$ 47.94,$ 647.22,$ 647.22,paid,2024-08-28,,EUR
INV-00706,CUST-0305,SUB-00221,03/10/2023 00:00,04-09-2023,EUR 277.19,EUR 27.72,EUR 304.91,EUR 304.91,paid,08/07/2023,PAYPAL,USD
INV-02474,CUST-0244,SUB-00083,2023/02/06,"Mar 08, 2023",$ 620.55,$ 0.00,$ 620.55,$ 620.55,paid,2023-06-06,PAYPAL,USD
INV-02184,CUST-0369,SUB-00336,2024/08/26,25/09/2024,$616.91,$123.38,$740.29,$740.29,paid,2024-09-28T00:00:00,Credit Card,USD
INV-01263,CUST-0423,SUB-00305,"Dec 02, 2025",31-Jan-2026,$447.12,$0.00,$447.12,$374.95,partial,"Feb 04, 2026",wire,USD
INV-00367,CUST-0115,SUB-00057,09-11-2025,2025-10-11T00:00:00,AED 711.53,AED 142.31,AED 853.84,AED 853.84,paid,2025/10/11,,EUR
INV-01030,CUST-0146,SUB-00023,09/04/2025 00:00,04-Oct-2025,$1168.58,$210.34,$1378.92,$1378.92,paid,03-Oct-2025,,USD
INV-00043,CUST-0382,SUB-00185,09/27/2023 00:00,12/10/2023,$1135.86,$90.87,$1226.73,$655.54,partial,07/11/2023,bank_transfer,USD
INV-01101,CUST-0462,SUB-00248,08-Jul-2023,07/23/2023 00:00,$871.17,$87.12,$958.29,$958.29,paid,26/07/2023,Credit Card,USD
INV-01004,CUST-0049,SUB-00201,01-05-2023,"Feb 04, 2023",USD 705.94,USD 0.00,USD 705.94,USD 705.94,paid,14/02/2023,wire,GBP
INV-00573,CUST-0072,SUB-00537,11-11-2024,11-Dec-2024,$691.85,$172.57,$726.44,$726.44,paid,12/26/2024 00:00,paypal,AED
INV-00664,CUST-0110,SUB-00739,14/02/2025,16/03/2025,$1027.34,$205.47,$1232.81,$1232.81,paid,"Mar 31, 2025",wire,USD
INV-01823,CUST-0223,SUB-00558,06-28-2024,27-Aug-2024,$279.49,$55.90,$335.39,$335.39,paid,09/26/2024 00:00,paypal,USD
INV-01235,CUST-0323,SUB-00064,2022-11-19T00:00:00,"Dec 19, 2022",$979.10,$127.28,$1106.38,$1106.38,paid,01-08-2023,wire,USD
INV-01151,CUST-0086,SUB-00093,2023-09-23,11-22-2023,$249.94,$49.99,$299.93,,Overdue,null,Credit Card,GBP
INV-01923,CUST-0184,SUB-00291,03/31/2023 00:00,04/30/2023 00:00,$496.80,$24.84,$521.64,$521.64,paid,30/05/2023,PAYPAL,USD
INV-01111,CUST-0298,SUB-00666,"Jul 02, 2025",31/08/2025,AED 236.43,AED 0.00,AED 236.43,AED 236.43,paid,05-Sep-2025,,EUR
INV-00837,CUST-0357,SUB-00200,20/09/2025,2025/10/05,AED 766.77,AED 138.02,AED 904.79,AED 904.79,paid,10/25/2025 00:00,PAYPAL,EUR
